name,id,tournament_id,date,prizepool,Knockout_stage,Knockout_stage_importance,player_1_id,player_1_name,elo_player_1,score_1,player_2_id,player_2_name,elo_player_2,score_2
Clash of the Titans: 10-Year Anniversary,13017,645,2023-12-15,755.0,K.O. Phase,1,12,Sitaux,2326,2,502,Uzzi,2116,0
Nili's Apartment Cup V,13114,665,2024-01-11,72872.0,K.O. Phase,1,19,Yo,2395,4,14,ACCM,2323,3
Nili's Apartment Cup V,13115,665,2024-01-11,72872.0,K.O. Phase,1,635,FreakinAndy,2284,2,1,DauT,2382,4
Brain Champion Cup,1714,110,2008-02-25,7250.0,K.O. (Loser Bracket),1,167,DreaIVIs,2026,3,256,xingxing,1901,2
Brain Champion Cup,1715,110,2008-03-05,7250.0,K.O. (Loser Bracket),1,50,Zuppi,2009,0,168,Ruso,2041,3
Brain Champion Cup,1716,110,2008-03-03,7250.0,K.O. (Loser Bracket),1,260,ShiNe,2001,0,168,Ruso,2029,3
Brain Champion Cup,1717,110,2008-02-24,7250.0,K.O. (Loser Bracket),1,256,xingxing,1910,0,50,Zuppi,2000,3
Brain Champion Cup,1721,110,2008-03-14,7250.0,K.O. (Loser Bracket),1,142,Alive,2057,3,259,2scareD,1984,2
Brain Champion Cup,1725,110,2008-03-15,7250.0,K.O. (Loser Bracket),1,167,DreaIVIs,2025,3,258,xAngeL,1927,0
Brain Champion Cup,1726,110,2008-03-17,7250.0,K.O. (Loser Bracket),1,142,Alive,2056,3,167,DreaIVIs,2034,1
Brain Champion Cup,1727,110,2008-03-21,7250.0,K.O. (Loser Bracket),1,82,WraTh_,2056,3,257,Igloo,2018,1
Brain Champion Cup,1728,110,2008-03-22,7250.0,K.O. (Loser Bracket),1,168,Ruso,2053,3,82,WraTh_,2064,2
Brain Champion Cup,1729,110,2008-02-29,7250.0,K.O. (Loser Bracket),1,257,Igloo,2006,3,255,BuLbAsaUr,2000,0
BsK - MVP2,1822,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,127,Dziamdziak,1999,2,274,Chunyu,2046,1
BsK - MVP2,1823,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,288,Asan1,1906,1,289,Crash,1902,2
BsK - MVP2,1824,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,284,Hackl,2010,2,290,Free,1992,0
BsK - MVP2,1825,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,291,xFireStorMx,1907,1,261,BT4,2017,2
BsK - MVP2,1826,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,142,Alive,2003,0,254,IORI,2018,2
BsK - MVP2,1827,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,279,RuKie,2014,2,271,Buddha,1975,0
BsK - MVP2,1828,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,169,bvirus,2018,2,167,DreaIVIs,2029,0
BsK - MVP2,1829,115,2005-07-04,1000.0,K.O. (Loser Bracket),1,515,Abe,2002,2,259,2scareD,1974,1
BsK - MVP2,1830,115,2005-07-11,1000.0,K.O. (Loser Bracket),1,127,Dziamdziak,2006,2,289,Crash,1906,1
BsK - MVP2,1831,115,2005-07-11,1000.0,K.O. (Loser Bracket),1,284,Hackl,2018,2,261,BT4,2018,0
BsK - MVP2,1832,115,2005-07-11,1000.0,K.O. (Loser Bracket),1,254,IORI,2026,2,279,RuKie,2022,0
BsK - MVP2,1833,115,2005-07-11,1000.0,K.O. (Loser Bracket),1,169,bvirus,2026,2,515,Abe,2006,0
BsK - MVP2,1834,115,2005-07-18,1000.0,K.O. (Loser Bracket),1,127,Dziamdziak,2007,2,283,MoCZyMoRdA,2012,1
BsK - MVP2,1835,115,2005-07-18,1000.0,K.O. (Loser Bracket),1,284,Hackl,2026,1,254,IORI,2034,2
BsK - MVP2,1836,115,2005-07-18,1000.0,K.O. (Loser Bracket),1,169,bvirus,2034,1,285,GeeK,2037,2
World Cyber Games 2002,2083,136,,43000.0,K.O. (Loser Bracket),1,387,RD_ChampioN,2019,1,364,Nobody,1994,0
World Cyber Games 2002,2084,136,,43000.0,K.O. (Loser Bracket),1,368,Dante,2020,1,367,Rayan,1995,0
World Cyber Games 2002,2085,136,,43000.0,K.O. (Loser Bracket),1,372,MuSe,2004,1,383,Pepin,2007,0
World Cyber Games 2002,2086,136,,43000.0,K.O. (Loser Bracket),1,362,IamJordan,2024,1,373,IamKmkm,2027,0
World Cyber Games 2002,2091,136,,43000.0,K.O. (Loser Bracket),1,387,RD_ChampioN,2023,0,285,GeeK,2016,1
World Cyber Games 2002,2092,136,,43000.0,K.O. (Loser Bracket),1,368,Dante,2024,1,369,fire,2017,0
World Cyber Games 2002,2093,136,,43000.0,K.O. (Loser Bracket),1,372,MuSe,2008,1,271,Buddha,2008,0
World Cyber Games 2002,2094,136,,43000.0,K.O. (Loser Bracket),1,362,IamJordan,2028,1,363,HM_JOR,2009,0
World Cyber Games 2001,2158,142,,35000.0,K.O. (Loser Bracket),1,371,RIP_DREAMS,2001,0,369,fire,2016,1
World Cyber Games 2001,2159,142,,35000.0,K.O. (Loser Bracket),1,393,MoZory,2025,1,386,Play_Boys,2006,0
World Cyber Games 2001,2160,142,,35000.0,K.O. (Loser Bracket),1,394,BlitZ,2020,0,392,Koven,2025,1
World Cyber Games 2001,2161,142,,35000.0,K.O. (Loser Bracket),1,397,zyatou,2001,1,395,cyan_death,2003,0
World Cyber Games 2001,2166,142,,35000.0,K.O. (Loser Bracket),1,387,RD_ChampioN,2019,0,369,fire,2020,1
World Cyber Games 2001,2167,142,,35000.0,K.O. (Loser Bracket),1,393,MoZory,2029,1,396,aluba,2016,0
World Cyber Games 2001,2168,142,,35000.0,K.O. (Loser Bracket),1,372,MuSe,2009,0,392,Koven,2029,1
World Cyber Games 2001,2169,142,,35000.0,K.O. (Loser Bracket),1,397,zyatou,2005,1,368,Dante,2017,0
Brain Champion Cup 3,2356,86,2010-03-13,11400.0,K.O. (Loser Bracket),1,167,DreaIVIs,2039,0,30,JorDan_23,2031,4
Brain Champion Cup 3,2357,86,2010-03-13,11400.0,K.O. (Loser Bracket),1,452,Andrew_LK,1904,2,259,2scareD,1987,4
Brain Champion Cup 3,2358,86,2010-03-13,11400.0,K.O. (Loser Bracket),1,142,Alive,2045,4,451,31_,1909,1
Brain Champion Cup 3,2359,86,2010-03-13,11400.0,K.O. (Loser Bracket),1,262,Cyclops,1994,5,82,WraTh_,2041,4
Brain Champion Cup 3,2360,86,2010-03-20,11400.0,K.O. (Loser Bracket),1,178,BlinG,2058,4,30,JorDan_23,2047,1
Brain Champion Cup 3,2361,86,2010-03-20,11400.0,K.O. (Loser Bracket),1,4,dogao,2004,5,259,2scareD,1989,3
Brain Champion Cup 3,2362,86,2010-03-20,11400.0,K.O. (Loser Bracket),1,450,Avril_,1938,4,142,Alive,2052,5
Brain Champion Cup 3,2363,86,2010-03-20,11400.0,K.O. (Loser Bracket),1,145,Ding,2110,5,262,Cyclops,2007,4
BsK - MVP2,2485,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,468,s0rCK__,1900,0,127,Dziamdziak,1993,2
BsK - MVP2,2486,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,275,Snake,1896,1,288,Asan1,1902,2
BsK - MVP2,2487,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,289,Crash,1894,2,282,chaoxing1,1904,0
BsK - MVP2,2488,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,304,Chico,1905,1,284,Hackl,2009,2
BsK - MVP2,2489,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,290,Free,1985,2,273,Capoch,2057,1
BsK - MVP2,2490,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,291,xFireStorMx,1900,2,278,Concur,1996,1
BsK - MVP2,2491,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,142,Alive,1995,2,281,PeEl,2038,0
BsK - MVP2,2492,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,82,WraTh_,1987,1,279,RuKie,2010,2
BsK - MVP2,2493,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,271,Buddha,1974,2,286,quezi,1904,1
BsK - MVP2,2494,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,479,badboy,1894,0,169,bvirus,2012,2
BsK - MVP2,2495,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,260,ShiNe,1989,1,167,DreaIVIs,2022,2
BsK - MVP2,2496,115,2005-06-27,1000.0,K.O. (Loser Bracket),1,515,Abe,1996,2,287,HoT,1904,0
Master of the huns: first stage,4955,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,60,Chris,2173,2,108,poZ_cloud,1991,0
Master of the huns: first stage,4956,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,176,Cain,2015,2,127,Dziamdziak,1996,0
Master of the huns: first stage,4957,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,262,Cyclops,1987,2,941,tilltheend_,1919,0
Master of the huns: first stage,4958,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,82,WraTh_,2067,0,952,Fulgore,1920,2
Master of the huns: first stage,4959,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,949,_Cst_Love_QQ,1925,1,259,2scareD,1985,2
Master of the huns: first stage,4960,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,4,dogao,2008,1,30,JorDan_23,2017,2
Master of the huns: first stage,4961,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,33,Tim,2072,2,946,IwantMarilyn,1909,0
Master of the huns: first stage,4963,264,2009-12-11,3650.0,K.O. (Loser Bracket),1,142,Alive,2008,2,948,_EMA_love,1894,0
RMS Cup 2,8262,405,2022-07-23,18400.0,K.O. (Loser Bracket),1,35,vivi,2219,3,24,MbL,2250,2
RMS Cup 2,8263,405,2022-07-23,18400.0,K.O. (Loser Bracket),1,15,saymyname,2154,1,752,Dark,2164,3
RMS Cup 2,8264,405,2022-07-23,18400.0,K.O. (Loser Bracket),1,1,DauT,2265,3,27,Nicov,2296,0
RMS Cup 2,8266,405,2022-07-23,18400.0,K.O. (Loser Bracket),1,5,F1Re,2170,3,55,Vinchester,2286,1
RMS Cup 2,8269,405,2022-07-24,18400.0,K.O. (Loser Bracket),1,12,Sitaux,2260,0,35,vivi,2223,3
RMS Cup 2,8270,405,2022-07-24,18400.0,K.O. (Loser Bracket),1,31,TaToH,2359,3,5,F1Re,2182,0
RMS Cup 2,8272,405,2022-07-25,18400.0,K.O. (Loser Bracket),1,30,JorDan_23,2298,2,1,DauT,2277,3
RMS Cup 2,8273,405,2022-07-25,18400.0,K.O. (Loser Bracket),1,14,ACCM,2292,3,752,Dark,2172,1
World Cyber Games 2000,13143,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,1612,Qiu Ruijun,1900,0,391,Kaiser_Wilhelm,2000,1
World Cyber Games 2000,13144,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,427,Matula,1900,1,1613,Luo Yuxin,1900,0
World Cyber Games 2000,13145,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,1614,Wang Wei-Nung,1900,1,1615,Dennis Luebkemann,1900,0
World Cyber Games 2000,13146,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,1616,Wu Qiang,1900,0,433,High,2017,1
World Cyber Games 2000,13147,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,1611,Hakan EK,1897,0,391,Kaiser_Wilhelm,2003,1
World Cyber Games 2000,13148,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,1610,Ronnie Jenkins,1896,0,427,Matula,1904,1
World Cyber Games 2000,13149,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,392,Koven,2017,1,1614,Wang Wei-Nung,1904,0
World Cyber Games 2000,13150,147,2000-10-11,50000.0,K.O. (Loser Bracket),1,387,RD_ChampioN,2000,1,433,High,2020,0
Clash of the Titans: 10-Year Anniversary,13267,645,2024-02-01,755.0,K.O. (Loser Bracket),1,24,MbL,2266,4,99,classicpro,2218,1
Clash of the Titans: 10-Year Anniversary,13272,645,2024-02-02,755.0,K.O. (Loser Bracket),1,651,Margougou,2217,2,4,dogao,2242,4
Nili's Apartment Cup 1,172,6,,2500.0,Quarter-Finals,2,24,MbL,2134,4,31,TaToH,2183,1
King of the Desert 1,272,4,,4050.0,Quarter-Finals,2,25,Liereyy,2103,3,14,ACCM,2027,1
King of the Desert 1,273,4,,4050.0,Quarter-Finals,2,1,DauT,2142,2,26,Hearttt,2026,3
King of the Desert 1,274,4,,4050.0,Quarter-Finals,2,55,Vinchester,2064,0,29,TheViper,2325,3
King of the Desert 1,275,4,,4050.0,Quarter-Finals,2,52,TheMax,2014,3,32,slam,2057,2
King of the Desert 2,312,2,2019-01-20,15800.0,Quarter-Finals,2,29,TheViper,2307,3,31,TaToH,2141,0
King of the Desert 2,313,2,2019-01-20,15800.0,Quarter-Finals,2,21,Lyx,2065,2,19,Yo,2137,3
King of the Desert 2,314,2,2019-01-20,15800.0,Quarter-Finals,2,25,Liereyy,2173,3,24,MbL,2182,0
King of the Desert 2,315,2,2019-01-20,15800.0,Quarter-Finals,2,35,vivi,2080,3,54,yinghua,2042,1
Nili's Apartment Cup 2,811,58,2019-02-14,14000.0,Quarter-Finals,2,31,TaToH,2144,5,27,Nicov,2116,0
Nili's Apartment Cup 2,812,58,2019-02-14,14000.0,Quarter-Finals,2,29,TheViper,2319,5,1,DauT,2130,0
Mangrove Shallows Cup,1389,93,2019-07-21,10800.0,Quarter-Finals,2,31,TaToH,2212,4,27,Nicov,2111,2
Mangrove Shallows Cup,1390,93,2019-07-21,10800.0,Quarter-Finals,2,28,Hera,2052,4,51,Villese,2078,3
Mangrove Shallows Cup,1391,93,2019-07-21,10800.0,Quarter-Finals,2,25,Liereyy,2200,2,19,Yo,2137,4
Mangrove Shallows Cup,1392,93,2019-07-21,10800.0,Quarter-Finals,2,29,TheViper,2293,3,1,DauT,2114,4
The Medieval Wars,1484,101,2013-08-21,10000.0,Quarter-Finals,2,145,Ding,2078,0,60,Chris,2118,1
The Medieval Wars,1485,101,2013-08-21,10000.0,Quarter-Finals,2,8,Edie,1999,1,142,Alive,2026,0
The Medieval Wars,1486,101,2013-08-21,10000.0,Quarter-Finals,2,4,dogao,2042,1,174,Mundi,1905,0
The Medieval Wars,1487,101,2013-08-21,10000.0,Quarter-Finals,2,7,GoKu,1988,1,90,IamOK,1996,0
The Medieval Wars,1488,101,2013-08-21,10000.0,Quarter-Finals,2,5,F1Re,1996,1,54,yinghua,2000,0
The Medieval Wars,1489,101,2013-08-21,10000.0,Quarter-Finals,2,33,Tim,2121,1,32,slam,2009,0
The Medieval Wars,1490,101,2013-08-21,10000.0,Quarter-Finals,2,30,JorDan_23,2106,1,155,Escape,1996,0
The Medieval Wars,1491,101,2013-08-21,10000.0,Quarter-Finals,2,1,DauT,2174,1,110,TokiwaMiao,1988,0
The Medieval Wars,1492,101,2013-08-21,10000.0,Quarter-Finals,2,29,TheViper,2139,1,119,Chocobo,1900,0
The Medieval Wars,1493,101,2013-08-21,10000.0,Quarter-Finals,2,154,goodboy,2023,1,15,saymyname,2004,0
The Medieval Wars,1494,101,2013-08-21,10000.0,Quarter-Finals,2,220,NO_23,1897,1,14,ACCM,2003,0
The Medieval Wars,1495,101,2013-08-21,10000.0,Quarter-Finals,2,16,BacT,2004,1,19,Yo,1991,0
Arbalet Cup IV,1759,90,2007-01-06,10200.0,Quarter-Finals,2,1,DauT,2170,3,265,hs,2005,0
Arbalet Cup IV,1760,90,2007-01-06,10200.0,Quarter-Finals,2,60,Chris,2161,3,82,WraTh_,1995,0
Arbalet Cup IV,1761,90,2007-01-06,10200.0,Quarter-Finals,2,266,EnjoyLonely,2027,3,267,Hammet,2018,0
Arbalet Cup IV,1762,90,2007-01-06,10200.0,Quarter-Finals,2,145,Ding,2027,3,268,Canary,2052,2
BsK - MVP3,1784,113,2006-01-23,429.0,Quarter-Finals,2,60,Chris,2156,3,270,Serious,1924,2
BsK - MVP3,1785,113,2006-01-23,429.0,Quarter-Finals,2,254,IORI,2031,2,268,Canary,1996,3
BsK - MVP3,1786,113,2006-01-23,429.0,Quarter-Finals,2,1,DauT,2126,3,274,Chunyu,2039,1
BsK - MVP3,1787,113,2006-01-23,429.0,Quarter-Finals,2,169,bvirus,2033,0,251,seker,2021,3
Back to Almaty,1801,114,,5000.0,Quarter-Finals,2,60,Chris,2152,3,281,PeEl,2043,1
Back to Almaty,1802,114,,5000.0,Quarter-Finals,2,142,Alive,2019,2,205,Grunt,2072,3
Back to Almaty,1803,114,,5000.0,Quarter-Finals,2,1,DauT,2138,3,277,Ramirez,2037,1
Back to Almaty,1804,114,,5000.0,Quarter-Finals,2,279,RuKie,2035,3,259,2scareD,1982,1
Simply the Best,1964,124,,700.0,Quarter-Finals,2,261,BT4,2002,2,318,anan,1914,1
Simply the Best,1965,124,,700.0,Quarter-Finals,2,279,RuKie,2013,2,319,PlayBoy_,1915,0
Simply the Best,1966,124,,700.0,Quarter-Finals,2,1,DauT,2098,1,254,IORI,2011,2
Simply the Best,1967,124,,700.0,Quarter-Finals,2,281,PeEl,2052,0,257,Igloo,2008,2
BsK - MVP,1984,127,,1000.0,Quarter-Finals,2,1,DauT,2075,2,296,Fox,2011,0
BsK - MVP,1985,127,,1000.0,Quarter-Finals,2,281,PeEl,2017,0,273,Capoch,2076,2
BsK - MVP,1986,127,,1000.0,Quarter-Finals,2,277,Ramirez,2001,0,205,Grunt,2063,2
BsK - MVP,1987,127,,1000.0,Quarter-Finals,2,333,FletcheR,2011,1,290,Free,2018,2
MFO - The Conquering Hero,1998,128,2003-12-21,2000.0,Quarter-Finals,2,1,DauT,2063,1,277,Ramirez,1984,0
MFO - The Conquering Hero,1999,128,2003-12-21,2000.0,Quarter-Finals,2,281,PeEl,2006,0,273,Capoch,2050,1
MFO - The Conquering Hero,2000,128,2003-12-21,2000.0,Quarter-Finals,2,279,RuKie,2004,1,297,Bender,2034,0
MFO - The Conquering Hero,2001,128,2003-12-21,2000.0,Quarter-Finals,2,312,Extacy,2006,1,336,WraTh,1901,0
Lord of Maps,2068,135,,1600.0,Quarter-Finals,2,273,Capoch,2042,1,274,Chunyu,2025,0
Lord of Maps,2069,135,,1600.0,Quarter-Finals,2,361,Ugnis,2011,1,283,MoCZyMoRdA,2000,0
Lord of Maps,2070,135,,1600.0,Quarter-Finals,2,60,Chris,2094,1,329,Joe,2003,0
Lord of Maps,2071,135,,1600.0,Quarter-Finals,2,1,DauT,2016,1,360,Jordan,1900,0
Nili's Apartment Cup 3,2105,108,2020-01-10,41000.0,Quarter-Finals,2,19,Yo,2202,4,25,Liereyy,2162,2
Nili's Apartment Cup 3,2106,108,2020-01-10,41000.0,Quarter-Finals,2,31,TaToH,2201,4,52,TheMax,2076,0
Arbalet Cup I,2142,141,2002-04-15,4500.0,Quarter-Finals,2,361,Ugnis,2005,0,205,Grunt,2052,2
Arbalet Cup I,2143,141,2002-04-15,4500.0,Quarter-Finals,2,387,RD_ChampioN,2024,0,392,Koven,2036,2
Arbalet Cup I,2144,141,2002-04-15,4500.0,Quarter-Finals,2,60,Chris,2027,2,324,HanYu,1912,0
Arbalet Cup I,2145,141,2002-04-15,4500.0,Quarter-Finals,2,382,mozart,1908,1,381,ChuRchiLL,1911,2
MFO Clash of the Titans,2276,148,2000-08-25,500.0,Quarter-Finals,2,392,Koven,2011,2,428,_paranoia_,1916,0
MFO Clash of the Titans,2277,148,2000-08-23,500.0,Quarter-Finals,2,387,RD_ChampioN,2012,0,393,MoZory,2007,2
Red Bull Wololo,3184,169,2020-05-02,22000.0,Quarter-Finals,2,62,LaaaaaN,2091,1,19,Yo,2213,3
Red Bull Wololo,3185,169,2020-05-02,22000.0,Quarter-Finals,2,31,TaToH,2181,2,25,Liereyy,2184,3
Red Bull Wololo,3186,169,2020-05-02,22000.0,Quarter-Finals,2,28,Hera,2216,3,24,MbL,2171,0
Red Bull Wololo,3187,169,2020-05-02,22000.0,Quarter-Finals,2,29,TheViper,2294,3,1,DauT,2155,1
Red Bull Wololo 2,3878,216,2020-08-22,30000.0,Quarter-Finals,2,25,Liereyy,2200,3,52,TheMax,2123,2
Red Bull Wololo 2,3879,216,2020-08-22,30000.0,Quarter-Finals,2,31,TaToH,2243,0,28,Hera,2258,3
Red Bull Wololo 2,3880,216,2020-08-22,30000.0,Quarter-Finals,2,19,Yo,2236,3,273,Capoch,2086,0
Red Bull Wololo 2,3881,216,2020-08-22,30000.0,Quarter-Finals,2,27,Nicov,2174,2,29,TheViper,2269,3
King of the Desert 3,4061,219,2020-10-18,50000.0,Quarter-Finals,2,1,DauT,2171,2,51,Villese,2173,3
King of the Desert 3,4062,219,2020-10-18,50000.0,Quarter-Finals,2,24,MbL,2181,3,4,dogao,2184,0
King of the Desert 3,4063,219,2020-10-18,50000.0,Quarter-Finals,2,29,TheViper,2270,0,19,Yo,2243,3
King of the Desert 3,4064,219,2020-10-18,50000.0,Quarter-Finals,2,28,Hera,2283,2,25,Liereyy,2244,3
Red Bull Wololo 3,4464,239,2021-01-23,30000.0,Quarter-Finals,2,19,Yo,2251,1,1,DauT,2204,3
Red Bull Wololo 3,4465,239,2021-01-23,30000.0,Quarter-Finals,2,55,Vinchester,2200,2,14,ACCM,2192,3
Red Bull Wololo 3,4466,239,2021-01-23,30000.0,Quarter-Finals,2,25,Liereyy,2265,3,28,Hera,2280,2
Red Bull Wololo 3,4467,239,2021-01-23,30000.0,Quarter-Finals,2,29,TheViper,2284,2,51,Villese,2199,3
Master of the huns: first stage,4947,264,2009-12-04,3650.0,Quarter-Finals,2,1,DauT,2179,3,176,Cain,2021,0
Master of the huns: first stage,4948,264,2009-12-04,3650.0,Quarter-Finals,2,30,JorDan_23,2021,2,177,CHe_,2011,3
Master of the huns: first stage,4949,264,2009-12-04,3650.0,Quarter-Finals,2,941,tilltheend_,1923,2,951,_chy_23k,1920,3
Master of the huns: first stage,4950,264,2009-12-04,3650.0,Quarter-Finals,2,108,poZ_cloud,1999,1,178,BlinG,2008,3
Master of the huns: first stage,4951,264,2009-12-04,3650.0,Quarter-Finals,2,952,Fulgore,1919,2,50,Zuppi,2005,3
Master of the huns: first stage,4952,264,2009-12-04,3650.0,Quarter-Finals,2,167,DreaIVIs,2040,3,946,IwantMarilyn,1913,1
Master of the huns: first stage,4953,264,2009-12-04,3650.0,Quarter-Finals,2,154,goodboy,2012,3,949,_Cst_Love_QQ,1924,2
Master of the huns: first stage,4954,264,2009-12-04,3650.0,Quarter-Finals,2,3,RiuT,2018,3,4,dogao,2020,0
Red Bull Wololo 4,5832,299,2021-06-26,30000.0,Quarter-Finals,2,19,Yo,2278,2,55,Vinchester,2204,3
Red Bull Wololo 4,5833,299,2021-06-26,30000.0,Quarter-Finals,2,29,TheViper,2357,3,14,ACCM,2176,1
Red Bull Wololo 4,5834,299,2021-06-26,30000.0,Quarter-Finals,2,25,Liereyy,2264,3,24,MbL,2199,1
Red Bull Wololo 4,5835,299,2021-06-26,30000.0,Quarter-Finals,2,28,Hera,2282,3,1,DauT,2215,0
The Open Classic,6184,315,2021-07-24,35000.0,Quarter-Finals,2,27,Nicov,2227,0,30,JorDan_23,2169,3
The Open Classic,6185,315,2021-07-24,35000.0,Quarter-Finals,2,31,TaToH,2253,3,273,Capoch,2109,1
The Open Classic,6186,315,2021-07-24,35000.0,Quarter-Finals,2,19,Yo,2287,3,29,TheViper,2327,2
The Open Classic,6187,315,2021-07-24,35000.0,Quarter-Finals,2,25,Liereyy,2282,3,1,DauT,2274,2
Red Bull Wololo 5,6468,329,2021-09-18,100000.0,Quarter-Finals,2,30,JorDan_23,2215,3,273,Capoch,2142,2
Red Bull Wololo 5,6469,329,2021-09-18,100000.0,Quarter-Finals,2,28,Hera,2318,2,24,MbL,2209,3
Red Bull Wololo 5,6470,329,2021-09-18,100000.0,Quarter-Finals,2,25,Liereyy,2291,3,31,TaToH,2243,1
Red Bull Wololo 5,6471,329,2021-09-18,100000.0,Quarter-Finals,2,29,TheViper,2327,3,1,DauT,2282,1
HOLY Cup,6630,338,2021-10-09,15000.0,Quarter-Finals,2,29,TheViper,2356,3,31,TaToH,2259,2
HOLY Cup,6631,338,2021-10-09,15000.0,Quarter-Finals,2,28,Hera,2321,3,14,ACCM,2238,2
HOLY Cup,6632,338,2021-10-09,15000.0,Quarter-Finals,2,19,Yo,2307,2,1,DauT,2286,3
HOLY Cup,6633,338,2021-10-09,15000.0,Quarter-Finals,2,25,Liereyy,2308,3,30,JorDan_23,2235,0
King of the Desert 4,6919,345,2021-12-04,75000.0,Quarter-Finals,2,19,Yo,2334,1,55,Vinchester,2191,4
King of the Desert 4,6920,345,2021-12-04,75000.0,Quarter-Finals,2,25,Liereyy,2326,4,12,Sitaux,2198,0
King of the Desert 4,6921,345,2021-12-05,75000.0,Quarter-Finals,2,30,JorDan_23,2252,4,31,TaToH,2292,3
King of the Desert 4,6923,345,2021-12-05,75000.0,Quarter-Finals,2,29,TheViper,2364,4,51,Villese,2233,1
Wandering Warriors Cup,7097,353,2022-02-05,25000.0,Quarter-Finals,2,743,BadB0y_,2161,0,31,TaToH,2318,3
Wandering Warriors Cup,7098,353,2022-02-05,25000.0,Quarter-Finals,2,55,Vinchester,2257,3,273,Capoch,2153,2
Wandering Warriors Cup,7100,353,2022-02-05,25000.0,Quarter-Finals,2,1,DauT,2272,3,25,Liereyy,2334,2
Wandering Warriors Cup,7101,353,2022-02-05,25000.0,Quarter-Finals,2,29,TheViper,2367,3,19,Yo,2315,0
The Resurgence,7766,390,2022-05-20,10000.0,Quarter-Finals,2,19,Yo,2335,3,15,saymyname,2171,1
The Resurgence,7767,390,2022-05-20,10000.0,Quarter-Finals,2,1,DauT,2280,2,14,ACCM,2244,3
The Resurgence,7770,390,2022-05-20,10000.0,Quarter-Finals,2,51,Villese,2303,3,2,miguel,2178,1
The Resurgence,7771,390,2022-05-20,10000.0,Quarter-Finals,2,30,JorDan_23,2267,3,55,Vinchester,2290,2
RMS Cup 2,8307,405,2022-07-29,18400.0,Quarter-Finals,2,28,Hera,2355,3,14,ACCM,2290,0
RMS Cup 2,8308,405,2022-07-29,18400.0,Quarter-Finals,2,19,Yo,2345,3,35,vivi,2228,0
RMS Cup 2,8313,405,2022-07-29,18400.0,Quarter-Finals,2,29,TheViper,2355,1,31,TaToH,2352,3
RMS Cup 2,8315,405,2022-07-29,18400.0,Quarter-Finals,2,51,Villese,2342,3,1,DauT,2269,2
T90 Titans League: Platinum League,8333,24,2022-08-06,17300.0,Quarter-Finals,2,29,TheViper,2347,3,19,Yo,2377,0
T90 Titans League: Platinum League,8334,24,2022-08-06,17300.0,Quarter-Finals,2,24,MbL,2247,1,51,Villese,2331,3
T90 Titans League: Platinum League,8337,24,2022-08-06,17300.0,Quarter-Finals,2,55,Vinchester,2281,3,27,Nicov,2296,2
